Customer ID,Recency,Frequency,MonetaryValue,Cluster,Segment
4882,424,1,80.0,2,C
4885,161,3,783.3333333333334,3,D
4888,287,2,550.0,0,A
4891,258,1,990.0,4,E
4892,129,1,640.0,4,E
4897,161,1,500.0,2,C
4899,346,3,101.66666666666667,0,A
4900,435,1,1050.0,4,E
4901,396,3,530.0,0,A
4902,279,3,360.0,0,A
4904,192,3,736.6666666666666,3,D
4905,141,1,370.0,2,C
4907,275,2,362.0,0,A
4908,629,1,500.0,5,F
4910,607,1,350.0,5,F
4911,1008,1,1450.0,1,B
4914,401,3,356.6666666666667,0,A
4916,496,1,900.0,4,E
4917,555,1,460.0,5,F
4918,376,2,990.0,3,D
4919,896,1,882.0,1,B
4928,459,1,370.0,5,F
4929,722,2,306.0,0,A
4931,138,3,630.0,3,D
4932,176,1,400.0,2,C
4935,516,1,390.0,5,F
4936,727,1,300.0,5,F
4937,730,1,60.0,5,F
4938,245,1,230.0,2,C
4939,222,2,857.0,3,D
4940,83,2,565.0,3,D
4941,605,1,1100.0,1,B
4942,310,1,655.0,4,E
4945,288,3,920.0,3,D
4946,462,1,1240.0,4,E
4947,678,1,180.0,5,F
4951,251,1,130.0,2,C
4953,997,1,820.0,1,B
4958,177,3,343.3333333333333,0,A
4959,453,1,250.0,5,F
4960,464,2,515.0,0,A
4961,462,1,240.0,5,F
4962,213,2,1200.0,3,D
4964,282,2,352.5,0,A
4967,1014,1,180.0,5,F
4968,493,1,240.0,5,F
4971,406,1,490.0,2,C
4973,140,1,600.0,2,C
4974,453,1,440.0,5,F
4976,450,2,575.0,0,A
4978,857,1,610.0,1,B
4983,555,1,680.0,4,E
4985,447,1,800.0,4,E
4986,346,2,315.0,0,A
4987,716,1,780.0,1,B
4988,187,2,731.5,3,D
4991,160,3,453.3333333333333,3,D
4992,92,1,880.0,4,E
4993,166,1,580.0,2,C
4996,103,1,300.0,2,C
5001,525,1,1300.0,4,E
5003,835,1,200.0,5,F
5004,117,3,686.6666666666666,3,D
5005,182,1,250.0,2,C
5009,404,1,1130.0,4,E
5010,230,1,920.0,4,E
5011,283,1,1050.0,4,E
5013,96,1,990.0,4,E
5014,360,1,240.0,2,C
5015,106,3,830.0,3,D
5016,834,1,260.0,5,F
5019,576,2,660.0,0,A
5020,757,1,880.0,1,B
5022,459,1,1100.0,4,E
5025,940,1,80.0,5,F
5026,446,1,800.0,4,E
5028,518,1,1080.0,4,E
5030,104,4,530.0,3,D
5031,805,2,647.5,0,A
5032,260,2,800.0,3,D
5033,773,1,600.0,5,F
5036,640,1,650.0,1,B
5037,133,1,600.0,2,C
5038,513,1,100.0,5,F
5041,104,1,1144.0,4,E
5042,1026,1,500.0,5,F
5044,230,1,1130.0,4,E
5045,415,1,722.0,4,E
5046,843,1,700.0,1,B
5047,249,2,955.0,3,D
5049,254,3,621.6666666666666,3,D
5050,404,1,1400.0,4,E
5051,397,1,750.0,4,E
5053,109,3,620.0,3,D
5054,309,2,737.0,3,D
5056,646,2,740.0,0,A
5058,251,1,714.0,4,E
5059,967,1,400.0,5,F
5061,1003,1,40.0,5,F
5062,872,1,840.0,1,B
5063,231,2,765.0,3,D
5064,166,1,400.0,2,C
5070,289,1,100.0,2,C
5071,922,1,430.0,5,F
5076,250,2,385.0,0,A
5078,14,1,580.0,2,C
5080,613,2,460.0,0,A
5082,395,2,620.0,0,A
5083,259,2,1300.0,3,D
5084,690,1,60.0,5,F
5087,613,1,310.0,5,F
5089,460,1,360.0,5,F
5090,502,1,750.0,4,E
5094,421,2,1030.0,3,D
5095,567,1,830.0,1,B
5097,258,1,672.0,4,E
5098,434,1,660.0,4,E
5101,867,1,130.0,5,F
5104,483,1,170.0,5,F
5105,202,2,480.0,0,A
5111,317,2,240.0,0,A
5112,139,2,545.0,3,D
5113,640,2,504.0,0,A
5116,239,1,870.0,4,E
5117,996,1,400.0,5,F
5118,1081,1,630.0,1,B
5119,104,1,330.0,2,C
5120,613,3,330.0,0,A
5122,1080,1,250.0,5,F
5123,409,1,450.0,2,C
5125,220,1,1200.0,4,E
5126,152,1,570.0,2,C
5130,300,1,680.0,4,E
5132,322,1,200.0,2,C
5135,513,1,796.0,4,E
5136,413,1,878.0,4,E
5138,166,1,680.0,4,E
5139,458,1,1360.0,4,E
5140,835,1,630.0,1,B
5145,609,2,850.0,3,D
5146,60,5,608.0,3,D
5148,821,2,275.0,0,A
5149,463,1,320.0,5,F
5152,222,1,120.0,2,C
5155,642,1,732.0,1,B
5157,546,1,550.0,5,F
5158,93,2,763.0,3,D
5160,366,1,890.0,4,E
5161,829,2,130.0,0,A
5165,229,1,950.0,4,E
5166,776,1,360.0,5,F
5167,687,2,480.0,0,A
5168,630,1,600.0,5,F
5169,804,1,1000.0,1,B
5171,759,1,200.0,5,F
5173,135,5,512.0,3,D
5174,656,1,978.0,1,B
5175,931,1,250.0,5,F
5179,220,1,880.0,4,E
5181,318,1,840.0,4,E
5186,278,1,574.0,4,E
5190,643,1,770.0,1,B
5191,154,2,350.0,0,A
5193,190,1,1040.0,4,E
5194,343,1,1330.0,4,E
5197,150,3,680.0,3,D
5199,312,2,445.0,0,A
5200,806,2,490.0,0,A
5201,546,1,970.0,4,E
5202,147,1,680.0,4,E
5203,953,1,780.0,1,B
5204,467,1,400.0,5,F
5211,283,3,325.0,0,A
5212,191,2,655.0,3,D
5216,448,3,713.3333333333334,3,D
5217,526,2,1045.0,3,D
5218,640,1,1140.0,1,B
5219,999,1,1030.0,1,B
5220,458,4,562.5,3,D
5226,892,1,200.0,5,F
5229,114,2,625.0,3,D
5232,107,1,240.0,2,C
5233,335,2,442.5,0,A
5234,220,2,575.0,3,D
5236,488,1,910.0,4,E
5238,171,4,677.5,3,D
5239,118,2,875.0,3,D
5242,202,3,850.0,3,D
5243,747,2,480.0,0,A
5245,496,2,775.0,3,D
5247,108,2,795.0,3,D
5250,482,1,780.0,4,E
5251,362,2,670.0,3,D
5257,364,1,300.0,2,C
5258,106,1,750.0,4,E
5260,289,1,160.0,2,C
5261,884,1,430.0,5,F
5262,745,1,540.0,5,F
5263,754,1,730.0,1,B
5264,122,5,630.0,3,D
5266,221,2,530.0,3,D
5270,526,1,900.0,4,E
5271,792,2,395.0,0,A
5277,273,1,400.0,2,C
5282,347,1,800.0,4,E
5283,133,3,692.0,3,D
5284,437,1,280.0,2,C
5285,901,1,30.0,5,F
5286,109,1,430.0,2,C
5289,158,2,730.0,3,D
5290,680,1,632.0,1,B
5291,572,1,130.0,5,F
5292,172,1,750.0,4,E
5293,151,2,250.0,0,A
5294,156,4,370.0,3,D
5297,317,2,1020.0,3,D
5298,356,2,503.0,0,A
5299,1053,1,180.0,5,F
5300,307,1,620.0,4,E
5301,263,1,730.0,4,E
5302,463,2,950.0,3,D
5305,277,2,700.0,3,D
5306,974,1,380.0,5,F
5308,604,1,216.0,5,F
5310,961,1,50.0,5,F
5311,139,4,727.5,3,D
5314,730,1,330.0,5,F
5315,204,2,250.0,0,A
5318,343,1,890.0,4,E
5319,471,1,925.0,4,E
5320,719,1,90.0,5,F
5321,988,1,360.0,5,F
5322,687,1,280.0,5,F
5324,901,1,224.0,5,F
5326,723,1,400.0,5,F
5327,529,3,453.3333333333333,0,A
5329,321,1,530.0,2,C
5335,150,2,690.0,3,D
5336,234,1,620.0,4,E
5339,429,1,500.0,2,C
5340,401,2,225.0,0,A
5342,33,1,190.0,2,C
5344,281,1,560.0,2,C
5345,664,2,585.0,0,A
5349,317,2,675.0,3,D
5351,142,1,1210.0,4,E
5352,310,2,295.0,0,A
5353,930,1,430.0,5,F
5358,665,1,640.0,1,B
5359,99,3,572.0,3,D
5360,128,1,770.0,4,E
5361,746,1,400.0,5,F
5363,426,4,910.0,3,D
5364,149,1,1450.0,4,E
5368,835,1,250.0,5,F
5369,257,1,900.0,4,E
5371,344,3,950.0,3,D
5372,552,1,300.0,5,F
5374,147,1,530.0,2,C
5375,318,1,710.0,4,E
5376,821,1,300.0,5,F
5377,259,2,855.0,3,D
5378,473,1,890.0,4,E
5381,249,2,780.0,3,D
5383,350,1,560.0,4,E
5385,263,2,685.0,3,D
5386,371,2,618.0,0,A
5389,776,1,925.0,1,B
5390,224,2,450.0,0,A
5392,165,1,975.0,4,E
5395,435,1,880.0,4,E
5396,792,1,650.0,1,B
5399,690,2,250.0,0,A
5400,925,1,810.0,1,B
5402,155,2,624.0,3,D
5403,92,1,180.0,2,C
5405,1059,1,200.0,5,F
5406,230,1,380.0,2,C
5409,161,1,230.0,2,C
5410,227,2,950.0,3,D
5413,813,2,592.5,0,A
5414,289,3,546.6666666666666,3,D
5416,134,1,900.0,4,E
5417,549,2,615.0,0,A
5418,527,3,650.3333333333334,0,A
5420,158,1,230.0,2,C
5421,247,1,844.0,4,E
5422,962,1,780.0,1,B
5423,751,1,104.0,5,F
5425,193,1,490.0,2,C
5426,109,1,410.0,2,C
5428,751,1,535.0,5,F
5429,937,1,945.0,1,B
5430,93,2,530.0,3,D
5433,115,1,300.0,2,C
5435,252,1,1000.0,4,E
5437,342,1,530.0,2,C
5440,126,2,915.0,3,D
5441,630,1,970.0,1,B
5445,173,1,930.0,4,E
5446,309,2,565.0,0,A
5447,988,1,330.0,5,F
5448,425,1,164.0,2,C
5449,513,1,690.0,4,E
5450,784,1,230.0,5,F
5451,195,2,605.0,3,D
5453,116,1,830.0,4,E
5454,142,3,1003.3333333333334,3,D
5456,432,2,320.0,0,A
5458,305,1,930.0,4,E
5459,863,1,130.0,5,F
5461,265,2,490.0,0,A
5462,633,1,1000.0,1,B
5464,517,2,522.5,0,A
5465,259,1,760.0,4,E
5468,191,3,320.0,0,A
5470,377,1,200.0,2,C
5472,108,1,1290.0,4,E
5477,263,2,1025.0,3,D
5479,1091,1,300.0,5,F
5480,668,2,375.0,0,A
5482,192,1,200.0,2,C
5485,375,1,470.0,2,C
5486,667,1,325.0,5,F
5491,1033,2,810.0,1,B
5493,438,1,840.0,4,E
5496,105,1,860.0,4,E
5498,283,1,770.0,4,E
5499,576,2,805.0,3,D
5501,135,1,890.0,4,E
5502,813,1,50.0,5,F
5503,310,2,305.0,0,A
5504,405,1,980.0,4,E
5508,584,1,130.0,5,F
5509,1015,1,200.0,5,F
5510,584,1,950.0,1,B
5511,606,1,425.0,5,F
5512,279,1,1110.0,4,E
5513,99,2,900.0,3,D
5515,602,2,325.0,0,A
5518,110,1,700.0,4,E
5519,368,2,750.0,3,D
5520,785,1,650.0,1,B
5521,284,1,500.0,2,C
5522,614,1,400.0,5,F
5524,59,2,730.0,3,D
5525,277,2,940.0,3,D
5526,467,1,855.0,4,E
5528,157,1,1110.0,4,E
5529,429,2,400.0,0,A
5532,693,2,900.0,1,B
5533,758,2,580.0,0,A
5534,223,3,350.0,0,A
5537,788,2,590.0,0,A
5538,406,1,400.0,2,C
5539,102,1,890.0,4,E
5540,196,2,570.0,3,D
5541,1032,1,820.0,1,B
5542,171,3,913.3333333333334,3,D
5543,523,1,60.0,5,F
5547,140,3,390.0,3,D
5549,211,2,655.0,3,D
5553,750,1,400.0,5,F
5555,142,1,730.0,4,E
5556,226,2,105.0,0,A
5559,122,3,685.0,3,D
5561,368,1,840.0,4,E
5562,431,1,570.0,4,E
5563,339,1,930.0,4,E
5565,201,2,715.0,3,D
5568,414,1,130.0,2,C
5569,465,2,440.0,0,A
5573,777,1,850.0,1,B
5577,512,1,310.0,5,F
5579,279,2,725.0,3,D
5584,809,1,200.0,5,F
5585,182,1,775.0,4,E
5587,521,1,230.0,5,F
5588,133,3,873.3333333333334,3,D
5591,368,1,130.0,2,C
5592,572,1,480.0,5,F
5593,513,1,600.0,4,E
5594,571,2,245.0,0,A
5595,638,1,300.0,5,F
5597,400,1,400.0,2,C
5599,783,2,497.5,0,A
5600,157,3,318.3333333333333,0,A
5602,143,2,755.0,3,D
5605,978,1,1280.0,1,B
5606,404,1,1000.0,4,E
5607,466,3,603.3333333333334,0,A
5608,811,1,130.0,5,F
5611,249,2,290.0,0,A
5612,525,2,880.0,3,D
5614,138,2,500.0,3,D
5617,402,1,400.0,2,C
5619,226,1,80.0,2,C
5621,121,1,1150.0,4,E
5622,112,4,768.25,3,D
5624,225,4,697.5,3,D
5625,1018,1,440.0,5,F
5627,1076,1,400.0,5,F
5628,107,1,1040.0,4,E
5630,809,1,825.0,1,B
5631,833,1,200.0,5,F
5633,296,1,880.0,4,E
5634,405,1,250.0,2,C
5635,528,1,444.0,5,F
5636,182,1,830.0,4,E
5637,132,1,770.0,4,E
5639,934,1,380.0,5,F
5640,129,2,470.0,3,D
5641,434,1,400.0,2,C
5642,289,1,216.0,2,C
5644,133,3,366.6666666666667,3,D
5646,104,3,576.6666666666666,3,D
5647,321,1,600.0,4,E
5648,319,2,915.0,3,D
5651,970,1,130.0,5,F
5652,229,3,593.3333333333334,3,D
5653,1086,1,460.0,5,F
5654,284,2,710.0,3,D
5655,305,1,910.0,4,E
5656,351,1,980.0,4,E
5657,464,2,455.0,0,A
5658,105,3,370.0,3,D
5661,1073,1,240.0,5,F
5662,693,1,840.0,1,B
5664,251,1,560.0,2,C
5665,519,2,635.0,0,A
5669,259,2,550.0,3,D
5670,244,2,575.0,3,D
5671,305,2,500.0,0,A
5672,454,1,300.0,5,F
5673,273,1,865.0,4,E
5674,375,2,868.5,3,D
5675,926,1,950.0,1,B
5677,747,2,555.0,0,A
5679,179,2,954.0,3,D
5681,960,1,400.0,5,F
5682,788,1,426.0,5,F
5683,234,1,200.0,2,C
5685,271,1,524.0,2,C
5687,192,2,385.0,0,A
5691,443,1,1070.0,4,E
5692,462,1,200.0,5,F
5698,785,1,120.0,5,F
5702,464,1,50.0,5,F
5704,192,3,703.3333333333334,3,D
5705,529,1,100.0,5,F
5706,729,2,375.0,0,A
5707,92,4,550.0,3,D
5708,312,2,445.0,0,A
5710,633,1,360.0,5,F
5711,19,2,736.0,3,D
5713,611,1,480.0,5,F
5714,638,1,650.0,1,B
5715,921,1,1160.0,1,B
5719,347,1,590.0,4,E
5720,281,1,630.0,4,E
5721,920,1,430.0,5,F
5722,167,2,670.0,3,D
5723,401,1,600.0,4,E
5725,255,2,835.0,3,D
5727,519,2,910.0,3,D
5728,970,1,350.0,5,F
5729,844,1,980.0,1,B
5731,453,1,330.0,5,F
5732,580,2,375.0,0,A
5733,171,2,990.0,3,D
5734,397,1,560.0,4,E
5735,263,1,325.0,2,C
5736,141,1,1000.0,4,E
5738,692,1,1180.0,1,B
5739,312,2,850.0,3,D
5741,209,2,650.0,3,D
5743,838,1,800.0,1,B
5745,511,1,430.0,5,F
5746,406,1,1200.0,4,E
5747,721,1,450.0,5,F
5752,91,2,575.0,3,D
5756,434,3,276.6666666666667,0,A
5757,361,2,945.0,3,D
5758,307,1,280.0,2,C
5759,1017,1,770.0,1,B
5761,935,1,230.0,5,F
5762,748,2,965.0,1,B
5764,213,1,662.0,4,E
5765,490,1,300.0,5,F
5766,350,1,350.0,2,C
5767,357,2,515.0,0,A
5772,804,1,400.0,5,F
5773,639,1,200.0,5,F
5775,164,1,670.0,4,E
5776,489,1,120.0,5,F
5778,983,1,320.0,5,F
5781,549,1,710.0,4,E
5783,249,1,782.0,4,E
5784,34,2,416.0,3,D
5785,342,1,808.0,4,E
5787,252,1,1000.0,4,E
5789,642,1,330.0,5,F
5790,451,3,430.0,0,A
5791,1058,1,1050.0,1,B
5792,188,1,420.0,2,C
5793,371,2,680.0,3,D
5796,962,1,930.0,1,B
5797,583,1,130.0,5,F
5798,483,1,850.0,4,E
5800,552,1,240.0,5,F
5807,302,3,526.6666666666666,3,D
5808,629,1,440.0,5,F
5811,776,1,75.0,5,F
5812,873,1,900.0,1,B
5813,490,1,400.0,5,F
5815,804,1,1080.0,1,B
5816,196,1,350.0,2,C
5817,151,1,930.0,4,E
5820,551,1,315.0,5,F
5821,238,2,265.0,0,A
5824,312,2,1190.0,3,D
5828,438,2,642.5,0,A
5829,395,2,920.0,3,D
5830,1020,1,200.0,5,F
5832,606,1,300.0,5,F
5833,872,1,300.0,5,F
5836,250,1,725.0,4,E
5837,55,1,380.0,2,C
5840,166,1,1190.0,4,E
5841,162,2,425.0,0,A
5842,958,1,300.0,5,F
5843,309,1,350.0,2,C
5844,109,1,790.0,4,E
5845,397,2,575.0,0,A
5848,430,1,980.0,4,E
5849,110,2,500.0,3,D
5850,424,1,570.0,4,E
5852,211,2,652.5,3,D
5853,552,1,130.0,5,F
5855,291,2,1050.0,3,D
5857,230,2,225.0,0,A
5859,458,1,500.0,5,F
5860,438,1,672.0,4,E
5861,925,1,460.0,5,F
5863,601,2,641.0,0,A
5865,110,3,808.0,3,D
5866,270,1,760.0,4,E
5867,426,1,800.0,4,E
5870,144,1,900.0,4,E
5871,313,2,475.0,0,A
5873,366,2,422.0,0,A
5874,543,1,425.0,5,F
5875,138,1,740.0,4,E
5876,112,1,560.0,2,C
5877,255,1,850.0,4,E
5878,118,2,630.0,3,D
5880,658,1,630.0,1,B
5881,804,1,710.0,1,B
5882,244,2,277.5,0,A
5883,436,1,60.0,2,C
5884,350,2,365.5,0,A
5885,514,2,810.0,3,D
5886,218,1,340.0,2,C
5887,911,1,50.0,5,F
5891,517,1,300.0,5,F
5894,348,1,300.0,2,C
5896,987,1,200.0,5,F
5897,114,1,810.0,4,E
5899,1019,1,490.0,5,F
5900,890,1,340.0,5,F
5903,1095,1,300.0,5,F
5904,546,2,455.0,0,A
5905,163,2,350.0,0,A
5906,504,2,797.5,3,D
5907,897,1,100.0,5,F
5909,134,1,750.0,4,E
5910,114,1,700.0,4,E
5913,134,2,675.0,3,D
5916,367,1,226.0,2,C
5917,457,1,1200.0,4,E
5919,141,1,300.0,2,C
5920,407,2,309.0,0,A
5921,1093,1,400.0,5,F
5922,92,1,480.0,2,C
5923,620,3,806.6666666666666,3,D
5924,484,1,610.0,4,E
5925,1092,1,200.0,5,F
5926,1047,1,500.0,5,F
5927,663,1,910.0,1,B
5928,470,1,100.0,5,F
5929,98,2,650.0,3,D
5931,326,1,401.0,2,C
5932,1051,1,260.0,5,F
5934,931,1,180.0,5,F
5936,318,1,100.0,2,C
5937,621,1,560.0,5,F
5938,353,3,905.0,3,D
5941,255,2,430.0,0,A
5942,978,1,828.0,1,B
5943,1044,1,1280.0,1,B
5944,780,1,700.0,1,B
5947,168,3,413.3333333333333,3,D
5948,635,1,360.0,5,F
5949,669,1,600.0,5,F
5950,580,1,180.0,5,F
5951,230,3,550.0,3,D
5952,557,2,605.0,0,A
5954,551,2,585.0,0,A
5955,348,1,560.0,4,E
5957,439,1,590.0,4,E
5958,192,4,871.5,3,D
5965,191,1,1000.0,4,E
5969,480,1,830.0,4,E
5970,585,1,660.0,1,B
5971,345,1,800.0,4,E
5973,110,2,517.5,3,D
5975,629,1,480.0,5,F
5976,149,1,880.0,4,E
5983,220,2,415.0,0,A
5984,436,2,535.0,0,A
5986,580,1,130.0,5,F
5987,732,1,600.0,5,F
5989,105,4,686.25,3,D
5990,309,1,1020.0,4,E
5991,225,1,580.0,2,C
5993,536,1,485.0,5,F
5994,288,4,317.5,0,A
6003,139,2,140.0,0,A
6006,159,3,581.3333333333334,3,D
6007,266,1,1300.0,4,E
6008,813,1,420.0,5,F
6010,566,1,480.0,5,F
6011,413,1,510.0,2,C
6012,950,1,300.0,5,F
6013,892,1,50.0,5,F
6014,817,2,887.5,1,B
6015,1067,1,440.0,5,F
6016,736,1,400.0,5,F
6017,460,1,1190.0,4,E
6019,978,1,400.0,5,F
6020,341,2,175.0,0,A
6022,720,2,115.0,0,A
6023,523,1,550.0,5,F
6025,494,1,750.0,4,E
6030,203,3,603.0,3,D
6031,642,1,50.0,5,F
6032,106,2,610.0,3,D
6033,214,2,680.0,3,D
6034,525,2,720.0,0,A
6040,578,1,1250.0,1,B
6042,262,2,330.0,0,A
6045,351,1,634.0,4,E
6048,192,2,460.0,0,A
6049,235,2,565.0,3,D
6051,144,1,250.0,2,C
6055,483,4,487.5,0,A
6056,200,2,511.0,3,D
6058,496,1,200.0,5,F
6059,294,1,400.0,2,C
6060,430,1,390.0,2,C
6063,220,1,400.0,2,C
6064,546,1,750.0,4,E
6065,137,2,860.0,3,D
6067,346,2,205.0,0,A
6071,251,2,430.0,0,A
6073,397,1,1120.0,4,E
6076,988,1,1030.0,1,B
6079,380,2,285.0,0,A
6080,389,2,505.0,0,A
6081,216,2,675.0,3,D
6082,297,1,1158.0,4,E
6084,343,1,300.0,2,C
6085,1026,1,50.0,5,F
6086,175,2,612.5,3,D
6087,249,1,340.0,2,C
6094,413,2,500.0,0,A
6096,112,2,440.0,3,D
6097,454,2,125.0,0,A
6099,369,1,974.0,4,E
6101,291,1,270.0,2,C
6102,667,1,340.0,5,F
6103,591,1,860.0,1,B
6104,191,1,400.0,2,C
6106,535,2,155.0,0,A
6107,321,2,820.0,3,D
6108,364,1,530.0,2,C
6110,187,3,771.3333333333334,3,D
6112,868,1,130.0,5,F
6118,545,1,1000.0,4,E
6119,542,2,175.0,0,A
6120,130,1,1070.0,4,E
6122,279,1,390.0,2,C
6124,251,2,340.0,0,A
6125,220,1,650.0,4,E
6126,326,3,560.0,3,D
6127,363,1,535.0,2,C
6128,659,1,400.0,5,F
6129,337,1,380.0,2,C
6130,204,1,530.0,2,C
6131,245,3,471.6666666666667,3,D
6132,976,1,120.0,5,F
6133,627,1,420.0,5,F
6137,572,1,650.0,1,B
6143,306,1,300.0,2,C
6146,205,1,400.0,2,C
6149,252,1,130.0,2,C
6150,201,1,510.0,2,C
6151,663,2,575.0,0,A
6152,142,1,40.0,2,C
6155,104,1,300.0,2,C
6156,221,2,715.0,3,D
6159,291,1,250.0,2,C
6160,409,2,410.0,0,A
6161,94,1,650.0,4,E
6168,460,1,550.0,4,E
6169,295,1,410.0,2,C
6171,483,1,790.0,4,E
6173,826,1,920.0,1,B
6174,361,1,1150.0,4,E
6181,433,2,480.0,0,A
6182,288,1,1075.0,4,E
6184,200,2,510.0,3,D
6186,289,2,375.0,0,A
6188,117,1,200.0,2,C
6191,869,1,160.0,5,F
6194,268,1,1340.0,4,E
6195,164,2,492.5,3,D
6197,738,1,200.0,5,F
6199,226,2,905.0,3,D
6200,683,1,420.0,5,F
6208,277,1,1130.0,4,E
6212,254,2,311.0,0,A
6213,89,2,370.0,0,A
6214,197,1,50.0,2,C
6219,204,1,480.0,2,C
6220,551,1,680.0,4,E
6221,322,2,492.5,0,A
6225,200,2,1015.0,3,D
6229,525,1,500.0,5,F
6230,254,2,691.0,3,D
6231,342,2,585.0,0,A
6235,239,1,830.0,4,E
6236,170,1,830.0,4,E
6240,604,2,575.0,0,A
6241,154,1,770.0,4,E
6242,406,2,635.0,0,A
6243,493,1,900.0,4,E
6244,953,1,1030.0,1,B
6245,324,1,1230.0,4,E
6248,347,1,498.0,2,C
6250,377,2,740.0,3,D
6253,514,2,1005.0,3,D
6255,552,1,1030.0,4,E
6256,115,3,571.0,3,D
6257,224,2,220.0,0,A
6259,41,2,1070.0,3,D
6260,842,1,790.0,1,B
6261,476,1,370.0,5,F
6262,425,1,496.0,2,C
6263,262,1,1175.0,4,E
6265,330,1,200.0,2,C
6267,337,1,200.0,2,C
6270,269,1,1080.0,4,E
6271,339,2,427.5,0,A
6272,746,1,100.0,5,F
6274,655,1,350.0,5,F
6279,505,1,1010.0,4,E
6280,570,1,560.0,5,F
6281,167,3,465.0,3,D
6282,454,1,1100.0,4,E
6283,197,1,550.0,2,C
6284,255,1,340.0,2,C
6285,140,2,380.0,0,A
6287,119,1,1240.0,4,E
6288,342,2,510.0,0,A
6289,163,2,565.0,3,D
6290,144,1,780.0,4,E
6293,197,1,1550.0,4,E
6294,587,1,680.0,1,B
6295,631,1,250.0,5,F
6296,483,2,550.0,0,A
6299,282,4,432.5,3,D
6300,139,4,881.25,3,D
6303,775,2,1090.0,1,B
6304,506,1,350.0,5,F
6305,132,3,516.6666666666666,3,D
6306,773,1,710.0,1,B
6307,814,1,960.0,1,B
6308,983,1,120.0,5,F
6309,393,2,275.0,0,A
6310,604,1,530.0,5,F
6311,643,1,430.0,5,F
6312,550,2,775.0,3,D
6315,835,1,280.0,5,F
6316,134,4,732.5,3,D
6319,173,3,491.6666666666667,3,D
6323,1062,1,1010.0,1,B
6325,403,1,520.0,2,C
6331,692,1,500.0,5,F
6333,406,1,854.0,4,E
6334,626,1,450.0,5,F
6336,513,1,130.0,5,F
6338,207,2,620.0,3,D
6339,315,2,567.0,0,A
6344,375,1,570.0,4,E
6345,234,2,535.0,3,D
6346,234,3,473.3333333333333,3,D
6347,569,1,960.0,1,B
6349,1008,1,200.0,5,F
6350,689,1,230.0,5,F
6352,113,2,395.0,0,A
6353,873,1,710.0,1,B
6355,350,2,780.0,3,D
6356,588,1,280.0,5,F
6360,678,1,710.0,1,B
6361,811,1,860.0,1,B
6362,988,1,480.0,5,F
6364,701,1,900.0,1,B
6365,108,1,300.0,2,C
6367,160,1,770.0,4,E
6369,752,1,490.0,5,F
6375,551,1,1020.0,4,E
6376,328,2,440.0,0,A
6378,551,1,1030.0,4,E
6382,293,1,130.0,2,C
6383,276,2,830.0,3,D
6384,1044,1,840.0,1,B
6386,160,1,808.0,4,E
6388,222,1,300.0,2,C
6390,1066,1,260.0,5,F
6393,555,1,880.0,4,E
6394,236,1,670.0,4,E
6395,167,2,455.0,0,A
6396,280,1,435.0,2,C
6397,188,3,866.6666666666666,3,D
6399,254,1,130.0,2,C
6400,227,1,730.0,4,E
6401,117,1,200.0,2,C
6404,404,1,800.0,4,E
6407,721,1,1280.0,1,B
6408,598,1,950.0,1,B
6409,672,1,790.0,1,B
6411,297,1,1150.0,4,E
6412,95,1,510.0,2,C
6413,380,1,600.0,4,E
6418,829,1,668.0,1,B
6421,577,1,700.0,1,B
6422,468,2,747.5,3,D
6424,206,2,818.0,3,D
6425,953,1,800.0,1,B
6426,134,2,410.0,0,A
6427,551,1,490.0,5,F
6428,837,2,727.0,0,A
6429,521,2,311.0,0,A
6430,338,3,663.3333333333334,3,D
6434,196,1,855.0,4,E
6435,279,1,810.0,4,E
6437,564,1,500.0,5,F
6439,372,1,926.0,4,E
6440,531,1,228.0,5,F
6441,309,1,526.0,2,C
6442,863,1,700.0,1,B
6443,511,1,650.0,4,E
6444,117,2,420.0,0,A
6445,1034,1,300.0,5,F
6447,577,1,660.0,1,B
6448,191,1,650.0,4,E
6449,567,1,200.0,5,F
6450,284,2,623.0,3,D
6451,317,2,215.0,0,A
6452,320,1,60.0,2,C
6454,481,2,445.0,0,A
6456,145,1,730.0,4,E
6463,123,1,50.0,2,C
6466,545,2,655.0,0,A
6467,376,1,800.0,4,E
6470,756,1,1310.0,1,B
6471,351,1,300.0,2,C
6472,404,2,1080.0,3,D
6473,191,2,830.0,3,D
6474,320,2,760.0,3,D
6475,543,1,700.0,4,E
6476,697,1,60.0,5,F
6478,339,3,470.0,0,A
6480,921,1,1108.0,1,B
6482,259,1,240.0,2,C
6483,308,1,350.0,2,C
6484,133,2,460.0,3,D
6486,595,1,300.0,5,F
6487,132,2,530.0,3,D
6488,839,1,200.0,5,F
6491,781,1,1340.0,1,B
6494,283,2,555.0,0,A
6496,318,1,430.0,2,C
6498,163,1,730.0,4,E
6499,729,2,525.0,0,A
6502,225,2,132.5,0,A
6505,256,2,730.0,3,D
6506,717,1,1070.0,1,B
6510,288,2,490.0,0,A
6512,489,1,300.0,5,F
6516,138,1,440.0,2,C
6517,425,1,500.0,2,C
6518,931,1,300.0,5,F
6519,875,1,1100.0,1,B
6521,373,4,527.5,3,D
6523,558,1,1100.0,1,B
6524,434,2,495.0,0,A
6525,430,2,340.0,0,A
6529,383,2,950.0,3,D
6532,582,1,1130.0,1,B
6533,134,1,200.0,2,C
6534,621,1,60.0,5,F
6535,290,2,480.0,0,A
